iter	Logloss
836	0.2562799787
837	0.2561154631
838	0.256027461
839	0.2558889474
840	0.255686669
841	0.2554690365
842	0.2553611609
843	0.2552471174
844	0.2549994454
845	0.2549378105
846	0.2547855235
847	0.2547244649
848	0.2544936322
849	0.2542540509
850	0.2541017617
851	0.2539513779
852	0.2537053812
853	0.2536254416
854	0.2534319266
855	0.2532773569
856	0.252983721
857	0.2527823291
858	0.2525027944
859	0.2523005853
860	0.2521853359
861	0.2521062601
862	0.2519556367
863	0.2519226614
864	0.2518475133
865	0.251685786
866	0.2515933059
867	0.2514381252
868	0.2512106104
869	0.25110032
870	0.2509301771
871	0.2508543358
872	0.2506560587
873	0.2504591191
874	0.2501609661
875	0.2499133877
876	0.2497762309
877	0.2496378273
878	0.2496142206
879	0.2495210158
880	0.2493771727
881	0.2492705477
882	0.2490100921
883	0.2487853338
884	0.2485648508
885	0.2484294185
886	0.2482144512
887	0.2480236725
888	0.2477750133
889	0.2475743973
890	0.2474407439
891	0.2472859363
892	0.2471041017
893	0.2468646282
894	0.2466651716
895	0.2464991075
896	0.246460917
897	0.2463509467
898	0.2462391245
899	0.2460965684
900	0.2458982007
901	0.2457455649
902	0.2457279325
903	0.2456931682
904	0.2455798471
905	0.2454353249
906	0.2452659676
907	0.24513933
908	0.2449502561
909	0.2447772972
910	0.2446422827
911	0.2444563503
912	0.2442870469
913	0.2440744371
914	0.2439894553
915	0.2438501191
916	0.2437003364
917	0.2436259996
918	0.2434971575
919	0.2434495302
920	0.2433320956
921	0.2432053269
922	0.2430762956
923	0.2429515552
924	0.2428572808
925	0.2428405662
926	0.2426870373
927	0.2425987455
928	0.2424630419
929	0.242385166
930	0.2421783001
931	0.2420421083
932	0.2418749288
933	0.2416946497
934	0.241424068
935	0.2411786284
936	0.2410163485
937	0.2408755727
938	0.2408348255
939	0.2408210335
940	0.2407601652
941	0.2405795448
942	0.2405084929
943	0.2403564021
944	0.2401721935
945	0.2399882105
946	0.2399452239
947	0.2397825729
948	0.239681636
949	0.2394929579
950	0.2394763997
951	0.2393696508
952	0.2391216496
953	0.2390071133
954	0.2388728433
955	0.2387354141
956	0.23850979
957	0.2384532038
958	0.238275461
959	0.2381699937
960	0.2379850796
961	0.2379485128
962	0.2377993174
963	0.2376835227
964	0.2375565131
965	0.2375433071
966	0.2373877925
967	0.2372525611
968	0.2371551058
969	0.237106433
970	0.2368925487
971	0.2368785594
972	0.2367840121
973	0.2366031428
974	0.2365640771
975	0.2364782521
976	0.2363288726
977	0.236137136
978	0.2360343269
979	0.2359054433
980	0.2356522123
981	0.2355081073
982	0.2353626753
983	0.2352432932
984	0.2352095655
985	0.235136401
986	0.2349648072
987	0.2348173116
988	0.234604893
989	0.2345093795
990	0.234330504
991	0.2342025486
992	0.2340381596
993	0.2337997889
994	0.2337789325
995	0.2336556605
996	0.2334280442
997	0.2332636103
998	0.2331186034
999	0.2329347048
